BioProject	id	Heterogeneous.Selection	Homogeneous.Selection	Dispersal.Limitation	Homogenizing.Dispersal	Drift.and.Others
PRJNA718337	SRR14122847	0.006751573	0.300327061	0.158203084	0.047593308	0.487124975
PRJNA718337	SRR14122848	0.006034016	0.358295347	0.1631231	0.031216572	0.441330964
PRJNA718337	SRR14122849	0.006231361	0.268392327	0.240043375	0.055165321	0.430167616
PRJNA718337	SRR14122850	0.007280977	0.303912187	0.195391751	0.042051577	0.451363508
PRJNA761493	SRR15809845	0	0.372776467	0.103687097	0.026115826	0.49742061
PRJNA761493	SRR15809867	0.001291176	0.317725252	0.140738007	0.0402207	0.500024864
PRJNA761493	SRR15809890	0.00032643	0.348635963	0.172896155	0.014381186	0.463760266
PRJNA761493	SRR15809913	0.001450681	0.330449093	0.183064556	0	0.48503567
PRJNA761493	SRR15809937	0.002974886	0.334063252	0.306447437	0.000804949	0.355709475
PRJNA761493	SRR15809947	0.003248106	0.297530771	0.096611849	0.058220998	0.544388276
PRJNA761493	SRR15809949	0.005746702	0.246337444	0.106299618	0.061417518	0.580198717
PRJNA761493	SRR15809951	0.003957277	0.326576889	0.104743675	0.089255342	0.475466816
PRJNA761493	SRR15809953	0.010610771	0.302580317	0.089569598	0.093028546	0.504210768
PRJNA761493	SRR15809955	0.003533132	0.287992728	0.09897146	0.051032054	0.558470626
PRJNA761493	SRR15809957	0.008653946	0.264324036	0.164433603	0.054471117	0.508117298
PRJNA761493	SRR15809959	0.003579188	0.317092723	0.151332558	0.021246954	0.506748578
PRJNA761493	SRR15809961	0.005546882	0.256749639	0.120193881	0.047158443	0.570351154
PRJNA761493	SRR15809963	0.007203051	0.240229676	0.157733908	0.053869193	0.540964172
PRJNA761493	SRR15809965	0.004124775	0.254992275	0.121882311	0.036980868	0.582019771
PRJNA761493	SRR15809967	0.003193749	0.217660056	0.090367109	0.025629703	0.663149383
PRJNA761493	SRR15809969	0.004117387	0.266851462	0.098497542	0.028074168	0.60245944
PRJNA761493	SRR15809971	0.005429148	0.210685215	0.165448673	0.039159954	0.579277011
PRJNA761493	SRR15809973	0.008890616	0.268833335	0.161611537	0.0394938	0.521170713
PRJNA761493	SRR15809975	0.00383648	0.2576766	0.192795314	0.034845672	0.510845934
PRJNA761493	SRR15809977	0.005263873	0.239709604	0.141581951	0.043579525	0.569865048
PRJNA761493	SRR15809979	0.003559598	0.271328186	0.127824185	0.022469303	0.574818728
PRJNA761493	SRR15809981	0.010890178	0.25169986	0.178700057	0.023275667	0.535434238
PRJNA761493	SRR15809983	0.003520599	0.24960077	0.154123502	0.04540058	0.547354548
PRJNA761493	SRR15809985	0.003264118	0.267158263	0.170475492	0.026124707	0.53297742
PRJNA761493	SRR15809987	0.004491157	0.262037581	0.143340405	0.034053929	0.556076929
PRJNA761493	SRR15809989	0.004120084	0.280412226	0.144673772	0.049293176	0.521500742
PRJNA761493	SRR15809991	0.002522551	0.249013371	0.14182187	0.053848255	0.552793954
PRJNA761493	SRR15809993	0.002511676	0.294600305	0.139753961	0.041530847	0.521603211
PRJNA761493	SRR15809994	0.002895169	0.322761707	0.15873827	0.043138253	0.4724666
PRJNA761493	SRR15809996	0.007194506	0.330863568	0.129556734	0.041883228	0.490501965
PRJNA761493	SRR15809997	0.002253503	0.322312735	0.098052422	0.037090243	0.540291097
PRJNA761493	SRR15809999	0.003598735	0.295565886	0.106393506	0.031973458	0.562468414
PRJNA761493	SRR15810001	0.006071041	0.288901181	0.198609357	0.041590715	0.464827706
PRJNA761493	SRR15810002	0.002598176	0.315675336	0.17263141	0.091221899	0.417873179
PRJNA761493	SRR15810004	0.006302257	0.326818483	0.187620804	0.027506374	0.451752082
PRJNA761493	SRR15810006	0.002344226	0.276526226	0.101476644	0.044095311	0.575557593
PRJNA761493	SRR15810008	0.003479317	0.266010447	0.135928801	0.021604993	0.572976442
PRJNA761493	SRR15810010	0.004314702	0.279570192	0.106673272	0.048023373	0.561418461
PRJNA761493	SRR15810012	0.004249088	0.253462722	0.161681848	0.049937333	0.530669009
PRJNA761493	SRR15810014	0.005205973	0.226247941	0.1082898	0.044340158	0.615916127
PRJNA761493	SRR15810016	0.003482605	0.238324416	0.168409382	0.041982982	0.547800614
PRJNA761493	SRR15810018	0.002753056	0.208605626	0.152271914	0.052514001	0.583855403
PRJNA761493	SRR15810020	0.002319115	0.308579645	0.087088711	0.050356704	0.551655825
PRJNA761493	SRR15810022	0.002428828	0.285000104	0.097195176	0.034475932	0.580899961
PRJNA761493	SRR15810024	0.003693268	0.275192627	0.142497108	0.018856429	0.559760568
PRJNA761493	SRR15810026	0.002219499	0.326800112	0.169306412	0.045436304	0.456237674
PRJNA761493	SRR15810028	0.005421057	0.225243852	0.153146682	0.026101596	0.590086813
PRJNA761493	SRR15810030	0.002406963	0.263894624	0.115139466	0.025856628	0.592702319
PRJNA761493	SRR15810032	0.001904978	0.287236888	0.123215245	0.03076206	0.55688083
PRJNA761493	SRR15810034	0.003550407	0.251414065	0.178119336	0.023984725	0.542931466
PRJNA761493	SRR15810036	0.002873954	0.209678091	0.146666473	0.025259723	0.615521758
PRJNA761493	SRR15810038	0.003629495	0.256316654	0.146521774	0.037600906	0.555931172
PRJNA761493	SRR15810040	0.002719449	0.247902044	0.14253181	0.038364293	0.568482404
PRJNA761493	SRR15810042	0.002462523	0.232857412	0.189770902	0.032662345	0.542246817
PRJNA761493	SRR15810044	0.00270526	0.242620172	0.156491736	0.04637531	0.551807522
PRJNA761493	SRR15810046	0.003678285	0.28133699	0.135315605	0.038801889	0.540867231
PRJNA761493	SRR15810048	0.003132455	0.291242664	0.194282945	0.027097559	0.484244377
PRJNA761493	SRR15810050	0.002965285	0.231882775	0.132281061	0.027144514	0.605726365
PRJNA761493	SRR15810052	0.004117212	0.222553328	0.096490349	0.041484248	0.635354864
PRJNA761493	SRR15810054	0.004119499	0.237676223	0.149010232	0.024925319	0.584268727
PRJNA761493	SRR15810056	0.003527893	0.233834888	0.128714841	0.029750936	0.604171441
PRJNA761493	SRR15810058	0.004140519	0.249551474	0.1432856	0.039589861	0.563432545
PRJNA761493	SRR15810060	0.003364007	0.305108957	0.181993505	0.050774753	0.458758778
PRJNA761493	SRR15810062	0.002603676	0.286321652	0.180836299	0.029143368	0.501095005
PRJNA761493	SRR15810064	0.002516337	0.297628465	0.139848318	0.019768726	0.540238155
PRJNA761493	SRR15810066	0.004257868	0.266280611	0.156540708	0.026413402	0.546507411
PRJNA761493	SRR15810068	0.005698587	0.26850301	0.188078825	0.011275636	0.526443941
PRJNA761493	SRR15810070	0.002541297	0.278024961	0.198170007	0.015946966	0.505316768
PRJNA761493	SRR15810072	0.00291954	0.24736183	0.158501645	0.026293946	0.564923039
PRJNA761493	SRR15810074	0.003163106	0.307353246	0.172947141	0.009547323	0.506989184
PRJNA761493	SRR15810076	0.002482947	0.288115786	0.185441642	0.016450183	0.507509441
PRJNA761493	SRR15810078	0.002650108	0.283319523	0.15059552	0.038247085	0.525187763
PRJNA761493	SRR15810080	0.001546353	0.235531126	0.205351033	0.037160395	0.520411094
PRJNA761493	SRR15810082	0.003536615	0.301829719	0.207138273	0.080540029	0.406955364
PRJNA761493	SRR15810084	0.002230062	0.339560078	0.155609496	0.053537272	0.449063092
PRJNA761493	SRR15810086	0.002855017	0.330982766	0.162674259	0.04499011	0.458497847
PRJNA761493	SRR15810088	0.003513907	0.319898297	0.195051102	0.062595318	0.418941376
PRJNA761493	SRR15810090	0.003019374	0.310214308	0.202726191	0.027221994	0.456818133
PRJNA761493	SRR15810092	0.001209674	0.265435616	0.158820578	0.040729275	0.533804858
PRJNA761493	SRR15810094	0.004970405	0.347759887	0.166556085	0.063070855	0.417642767
PRJNA761493	SRR15810096	0.008429289	0.365448975	0.239846119	0.066985766	0.319289851
PRJNA761493	SRR15810098	0.002957859	0.325739206	0.190868354	0.045657592	0.434776989
PRJNA761493	SRR15810100	0.004604624	0.313129035	0.191241838	0.039533704	0.4514908
PRJNA761493	SRR15810102	0.00541141	0.317928196	0.208168759	0.039621332	0.428870304
PRJNA761493	SRR15810104	0.002012076	0.300788287	0.202494681	0.058411687	0.436293269
PRJNA761493	SRR15810106	0.00682702	0.300858701	0.21069127	0.021374625	0.460248384
PRJNA761493	SRR15810108	0.005398965	0.37076046	0.207430804	0.03841433	0.377995441
PRJNA761493	SRR15810110	0.001964764	0.360738619	0.201109351	0.071709541	0.364477725
PRJNA761493	SRR15810112	0.002594028	0.298189908	0.1905828	0.039853139	0.468780124
PRJNA761493	SRR15810114	0.001654629	0.255183146	0.23132058	0.03047306	0.481368585
PRJNA761493	SRR15810116	0.003225253	0.355451961	0.170217784	0.029037859	0.442067143
PRJNA761493	SRR15810118	0.00201757	0.36869414	0.153599064	0.041559766	0.43412946
PRJNA761493	SRR15810120	0.003920707	0.350990558	0.157647829	0.023688838	0.463752069
PRJNA761493	SRR15810122	0.003370229	0.36363618	0.192139111	0.056364781	0.384489699
PRJNA761493	SRR15810124	0.00307171	0.376537344	0.202524478	0.021800333	0.396066135
PRJNA761493	SRR15810126	0.003464344	0.343150378	0.193623116	0.05562148	0.404140681
PRJNA761493	SRR15810128	0.003334488	0.3090658	0.192452407	0.029532679	0.465614627
PRJNA761493	SRR15810130	0.002518016	0.347213234	0.163663851	0.036643274	0.449961625
PRJNA761493	SRR15810132	0.006862372	0.303559881	0.202420536	0.029332458	0.457824753
PRJNA761493	SRR15810134	0.010390611	0.294609095	0.222781146	0.027932632	0.444286517
PRJNA761493	SRR15810136	0.002167097	0.330705351	0.193162915	0.054430779	0.419533858
PRJNA761493	SRR15810138	0.002354745	0.269040227	0.194521145	0.029333727	0.504750155
PRJNA761493	SRR15810140	0.002445628	0.340438845	0.221077758	0.020841211	0.415196559
PRJNA761493	SRR15810142	0.004710398	0.331455682	0.226880548	0.029297089	0.407656282
PRJNA761493	SRR15810144	0.001095632	0.319998898	0.156538255	0.036298933	0.486068282
PRJNA761493	SRR15810146	0.004905172	0.287087031	0.229786754	0.033139016	0.445082028
PRJNA761493	SRR15810148	0.002201604	0.335062812	0.187523164	0.047423933	0.427788488
PRJNA761493	SRR15810150	0.001705958	0.363332577	0.154122296	0.037175724	0.443663445
PRJNA761493	SRR15810152	0.002029821	0.361541572	0.168754147	0.043566996	0.424107463
PRJNA761493	SRR15810154	0.002620715	0.322096783	0.173358785	0.030155075	0.471768642
PRJNA761493	SRR15810156	0.003468288	0.377079341	0.188141987	0.026990807	0.404319577
PRJNA761493	SRR15810158	0.001481634	0.279870379	0.151555199	0.051340076	0.515752711
PRJNA761493	SRR15810160	0.002621566	0.319741149	0.181868094	0.053499217	0.442269975
PRJNA761493	SRR15810162	0.003209119	0.298633711	0.210830151	0.02457613	0.462750889
PRJNA761493	SRR15810164	0.004400484	0.324270406	0.177901701	0.024758149	0.468669261
PRJNA761493	SRR15810166	0.004590702	0.311988794	0.213191788	0.034992503	0.435236213
PRJNA761493	SRR15810172	0.005497714	0.319208062	0.225535074	0.052686287	0.397072863
PRJNA761493	SRR15810194	0.001908084	0.287287744	0.181339772	0.034034692	0.495429709
PRJNA761493	SRR15810216	0.002585393	0.310049329	0.178861637	0.021584246	0.486919396
PRJNA761493	SRR15810238	0.00261367	0.308130661	0.208034841	0.022055472	0.459165356
PRJNA761493	SRR15810260	0.002069822	0.312767935	0.170344952	0.032486191	0.482331099
PRJNA761493	SRR15810282	0.002929376	0.306815195	0.257268536	0.019247857	0.413739036
PRJNA761493	SRR15810284	0.002160783	0.333790743	0.174322365	0.025887571	0.463838539
PRJNA761493	SRR15810306	0.002618742	0.341534872	0.158564376	0.029105146	0.468176863
PRJNA761539	SRR15836399	0.006091054	0.116823442	0.873279844	0	0.003805659
PRJNA761539	SRR15836410	0.006494999	0.1562168	0.829874832	0	0.007413369
PRJNA761539	SRR15836414	0.06413903	0.246319489	0.689061404	0	0.000480077
PRJNA761539	SRR15836415	0.00985764	0.16200567	0.826647381	0	0.001489309
PRJNA761539	SRR15836416	0.013838577	0.121706202	0.861440656	0	0.003014566
PRJNA761539	SRR15836417	0.019613521	0.12549572	0.854059049	0	0.00083171
PRJNA761539	SRR15836418	0.005966134	0.107737435	0.883383269	0	0.002913162
PRJNA761539	SRR15836419	0.011670231	0.117485903	0.868399974	0	0.002443892
PRJNA761539	SRR15836420	0.011550638	0.089181459	0.895010157	0	0.004257747
PRJNA761539	SRR15836421	0.00974976	0.105660215	0.880681345	0	0.003908681
PRJNA761539	SRR15836422	0.01036533	0.132893691	0.854921336	0	0.001819644
PRJNA761539	SRR15836423	0.006208079	0.128940301	0.862966994	0	0.001884627
PRJNA761539	SRR15836424	0.01010601	0.140667803	0.848704195	0	0.000521992
PRJNA761539	SRR15836425	0.008930186	0.116439179	0.871650984	0	0.002979652
PRJNA761539	SRR15836426	0.00506329	0.098017379	0.893330888	0	0.003588443
PRJNA761539	SRR15836427	0.002567796	0.099532387	0.893698711	0	0.004201107
PRJNA761539	SRR15836428	0.004412536	0.107669944	0.886164964	0	0.001752556
PRJNA761539	SRR15836429	0.008208904	0.060170015	0.928033607	0	0.003587474
PRJNA761539	SRR15836430	0.00964808	0.084026673	0.905235623	0	0.001089623
PRJNA761539	SRR15836431	0.01576129	0.085382371	0.898761352	0	9.49875785474207e-05
PRJNA761539	SRR15836432	0.007091934	0.114621338	0.871553185	0	0.006733543
PRJNA761539	SRR15836433	0.044437751	0.121845685	0.833651099	0	6.54650198577227e-05
PRJNA761539	SRR15836434	0.008130238	0.094915487	0.896954275	0	0
PRJNA761539	SRR15836435	0.020863072	0.125716833	0.851106525	0	0.002313569
PRJNA761539	SRR15836436	0.016962792	0.131899952	0.850289389	0	0.000847867
PRJNA761539	SRR15836437	0.012844595	0.139197508	0.847832182	0	0.000125715
PRJNA761539	SRR15836438	0.014444921	0.13647103	0.849023709	0	6.03398059379011e-05
PRJNA761539	SRR15836439	0.007381063	0.106959966	0.884550222	0	0.001108748
PRJNA761539	SRR15836440	0.00685134	0.132723883	0.856036074	0	0.004388703
PRJNA761539	SRR15836441	0.012141703	0.153390348	0.832754461	0	0.001713488
PRJNA761539	SRR15836442	0.007206313	0.126740525	0.865274398	0	0.000778764
PRJNA761539	SRR15836443	0.007401964	0.116459887	0.873698286	0	0.002439863
PRJNA761539	SRR15836444	0.016005487	0.108269923	0.871199446	0	0.004525145
PRJNA761539	SRR15836445	0.008093601	0.105189377	0.885193208	0	0.001523815
PRJNA761539	SRR15836446	0.012890616	0.139622685	0.846185016	0	0.001301683
PRJNA761539	SRR15836447	0.008816498	0.146719648	0.84434618	0	0.000117673
PRJNA761539	SRR15836448	0.010766288	0.16036458	0.828869132	0	0
PRJNA761539	SRR15836449	0.008723463	0.097216306	0.891727681	0	0.00233255
PRJNA761539	SRR15836450	0.007645668	0.192175658	0.799766435	0	0.000412239
PRJNA761539	SRR15836451	0.009979989	0.193396516	0.796526687	0	9.680748704557e-05
PRJNA761539	SRR15836452	0.005214496	0.1203689	0.874235062	0	0.000181542
PRJNA761539	SRR15836453	0.009241158	0.173885331	0.816870372	0	3.13902752927143e-06
PRJNA761539	SRR15836454	0.01308232	0.167824633	0.818936421	0	0.000156626
PRJNA761539	SRR15836455	0.006102689	0.106414202	0.881555705	0	0.005927403
PRJNA761539	SRR15836456	0.010552407	0.127241862	0.860478275	0	0.001727456
PRJNA761539	SRR15836457	0.019508809	0.271744632	0.708718958	0	2.76007381466465e-05
PRJNA761539	SRR15836458	0.045974679	0.22120919	0.732757031	0	5.90996072191084e-05
PRJNA761539	SRR15836459	0.025367323	0.332997951	0.64154777	0	8.69568704839204e-05
PRJNA761539	SRR15836460	0.008197473	0.093461959	0.897170644	0	0.001169924
PRJNA761539	SRR15836461	0.005427158	0.101866725	0.890698351	0	0.002007766
PRJNA761539	SRR15836462	0.005276185	0.082661322	0.909753722	0	0.00230877
PRJNA761539	SRR15836463	0.01229827	0.081479273	0.904342268	0	0.001880189
PRJNA761539	SRR15836464	0.007886979	0.101773175	0.890339845	0	0
PRJNA761539	SRR15836465	0.038629556	0.346734177	0.614400037	0	0.00023623
PRJNA761539	SRR15836466	0.029838653	0.18030462	0.789315934	0	0.000540793
PRJNA761539	SRR15836467	0.012170083	0.151191361	0.836638556	0	0
PRJNA761539	SRR15836468	0.008962649	0.10618521	0.884736344	0	0.000115797
PRJNA761539	SRR15836469	0.013742711	0.120869755	0.86537416	0	1.33730125474519e-05
PRJNA761539	SRR15836470	0.012741798	0.120643883	0.866614319	0	0
PRJNA761539	SRR15836471	0.010180448	0.089383961	0.900344335	0	9.12557383798456e-05
PRJNA761539	SRR15836472	0.015857016	0.165559259	0.818532034	0	5.16907382196048e-05
PRJNA761539	SRR15836473	0.007935284	0.129940223	0.862124492	0	0
PRJNA761539	SRR15836474	0.021898919	0.131623636	0.84582922	0	0.000648226
PRJNA761539	SRR15836475	0.01868377	0.101308121	0.879398607	0	0.000609502
PRJNA761539	SRR15836476	0.016421118	0.096613168	0.886512496	0	0.000453218
PRJNA761539	SRR15836477	0.009215768	0.190212186	0.799878863	0	0.000693183
PRJNA761539	SRR15836478	0.028207512	0.173873189	0.797350411	0	0.000568887
PRJNA761539	SRR15836479	0.010302946	0.105452545	0.883345022	0	0.000899487
PRJNA761539	SRR15836480	0.021717778	0.091376459	0.886297607	0	0.000608156
PRJNA761539	SRR15836481	0.024953133	0.091107366	0.883313808	0	0.000625693
PRJNA761539	SRR15836482	0.019512937	0.106484546	0.873331606	0	0.000670911
PRJNA761539	SRR15836483	0.020539524	0.076062092	0.9023363	0	0.001062084
PRJNA761539	SRR15836484	0.022309786	0.100399043	0.876257611	0	0.00103356
PRJNA761539	SRR15836485	0.006899851	0.113709169	0.878506349	0	0.000884631
PRJNA761539	SRR15836486	0.010691407	0.096241673	0.891367936	0	0.001698984
PRJNA761539	SRR15836487	0.007508768	0.094487266	0.895986278	0	0.002017688
PRJNA761539	SRR15836488	0.022264555	0.156884	0.820789837	0	6.16073542137814e-05
PRJNA761539	SRR15836489	0.006259108	0.288799611	0.704831166	0	0.000110115
PRJNA761539	SRR15836490	0.018145769	0.252050446	0.729775737	0	2.80489261344571e-05
PRJNA761539	SRR15836491	0.013199196	0.189191887	0.797608916	0	0
PRJNA761539	SRR15836492	0.008686232	0.135576675	0.855691613	0	4.54793148669185e-05
PRJNA761539	SRR15836493	0.125420547	0.189160695	0.685274417	0	0.000144341
PRJNA761539	SRR15836494	0.099077051	0.220570445	0.680349984	0	2.52096433944684e-06
PRJNA761539	SRR15836495	0.004604594	0.125749819	0.869002564	0	0.000643024
PRJNA761539	SRR15836496	0.0102689	0.253487173	0.736171583	0	7.23437286327905e-05
PRJNA761539	SRR15836497	0.003350673	0.1392139	0.857161527	0	0.0002739
PRJNA761539	SRR15836498	0.079552828	0.216510352	0.703712088	0	0.000224732
PRJNA761539	SRR15836499	0.019936515	0.263347961	0.716466725	0	0.000248799
PRJNA761539	SRR15836500	0.007503369	0.234231982	0.75789948	0	0.000365169
PRJNA761539	SRR15836501	0.029340626	0.269862286	0.700523671	0	0.000273416
PRJNA761539	SRR15836502	0.04018614	0.231762443	0.728022204	0	2.92135452865564e-05
PRJNA761539	SRR15836503	0.004495761	0.237959964	0.757544276	0	0
PRJNA761539	SRR15836504	0.034512089	0.348054319	0.617264155	0	0.000169437
PRJNA761539	SRR15836505	0.015346185	0.215201243	0.768881159	0	0.000571412
PRJNA761539	SRR15836506	0.021717547	0.216843071	0.76123609	0	0.000203291
PRJNA761539	SRR15836507	0.023564959	0.081290652	0.894487347	0	0.000657042
PRJNA761539	SRR15836508	0.012138116	0.089358474	0.897163069	0	0.001340341
PRJNA761539	SRR15836509	0.014503635	0.117147536	0.867752415	0	0.000596414
PRJNA761539	SRR15836510	0.012090901	0.349716804	0.637728772	0	0.000463522
PRJNA761539	SRR15836511	0.024720252	0.114525999	0.859962886	0	0.000790863
PRJNA761539	SRR15836512	0.030643902	0.119939723	0.848633371	0	0.000783004
PRJNA761539	SRR15836513	0.017327308	0.109892247	0.871329323	0	0.001451122
PRJNA761539	SRR15836514	0.01073213	0.109498988	0.878292784	0	0.001476099
PRJNA761539	SRR15836515	0.027778004	0.081602722	0.889979547	0	0.000639727
PRJNA761539	SRR15836516	0.020094584	0.097922676	0.881257167	0	0.000725572
PRJNA761539	SRR15836517	0.009127825	0.147042667	0.843044226	0	0.000785282
PRJNA761539	SRR15836518	0.014356316	0.116929249	0.868178829	0	0.000535606
PRJNA761539	SRR15836519	0.007639936	0.119870816	0.872233785	0	0.000255463
PRJNA761539	SRR15836520	0.020413796	0.111915804	0.866344569	0	0.00132583
PRJNA761539	SRR15836521	0.024843381	0.17205381	0.802877652	0	0.000225157
PRJNA761539	SRR15836522	0.021895699	0.166088422	0.811378148	0	0.000637731
PRJNA761539	SRR15836523	0.013892647	0.161213741	0.824479695	0	0.000413916
PRJNA761539	SRR15836524	0.011502362	0.196664147	0.791490272	0	0.00034322
PRJNA761539	SRR15836525	0.007257103	0.105135665	0.885910102	0	0.00169713
PRJNA761539	SRR15836526	0.011790223	0.144408307	0.842942568	0	0.000858902
PRJNA761539	SRR15836527	0.023394146	0.150642233	0.825562403	0	0.000401218
PRJNA761539	SRR15836528	0.01186561	0.164461778	0.823022896	0	0.000649716
PRJNA761539	SRR15836529	0.013828278	0.155469929	0.830449273	0	0.000252521
PRJNA761539	SRR15836530	0.005454197	0.149353955	0.845157882	0	3.39662173194338e-05
PRJNA761539	SRR15836531	0.005895118	0.141632687	0.852284573	0	0.000187621
PRJNA761539	SRR15836532	0.009006569	0.238759478	0.752189187	0	4.47661102611435e-05
PRJNA761539	SRR15836533	0.005287912	0.189280459	0.805121556	0	0.000310073
PRJNA761539	SRR15836534	0.010842625	0.192641693	0.796071999	0	0.000443683
PRJNA761539	SRR15836535	0.011374889	0.150686366	0.837905448	0	3.32957846502898e-05
PRJNA761539	SRR15836536	0.011052619	0.11927553	0.868979667	0	0.000692184
PRJNA761539	SRR15836537	0.017001401	0.209056526	0.77371433	0	0.000227743
PRJNA761539	SRR15836538	0.019160759	0.17096298	0.809599926	0	0.000276335
PRJNA761539	SRR15836539	0.017143596	0.15832242	0.822792421	0	0.001741562
PRJNA761539	SRR15836540	0.008851884	0.214700238	0.776171387	0	0.000276491
PRJNA761539	SRR15836541	0.011553565	0.17944799	0.808306996	0	0.000691449
PRJNA761539	SRR15836542	0.010556945	0.181690581	0.807557265	0	0.000195209
PRJNA761539	SRR15836543	0.006887128	0.12228838	0.869539159	0	0.001285333
PRJNA761539	SRR15836544	0.018936438	0.221726915	0.759297391	0	3.92568478666797e-05
PRJNA761539	SRR15836545	0.012531547	0.135621011	0.851080732	0	0.00076671
PRJNA761539	SRR15836546	0.008608884	0.177358004	0.813509718	0	0.000523394
PRJNA761539	SRR15836547	0.013360189	0.111387922	0.874673623	0	0.000578266
PRJNA761539	SRR15836548	0.007045257	0.15982482	0.833105561	0	2.43615459997954e-05
PRJNA761539	SRR15836549	0.021194507	0.09089706	0.887720464	0	0.000187969
PRJNA761539	SRR15836550	0.012734059	0.101885705	0.884969577	0	0.000410659
PRJNA761539	SRR15836551	0.006287947	0.137069203	0.856037185	0	0.000605666
PRJNA761539	SRR15836552	0.007725997	0.179475626	0.812796563	0	1.81329075168713e-06
PRJNA761539	SRR15836553	0.017908683	0.078978392	0.902120775	0	0.000992149
PRJNA761539	SRR15836554	0.012120615	0.110348458	0.876209845	0	0.001321082
PRJNA761539	SRR15836555	0.007004831	0.148520332	0.844469276	0	5.56073330546958e-06
PRJNA761539	SRR15836556	0.022156282	0.19494169	0.782738003	0	0.000164025
PRJNA761539	SRR15836557	0.103860833	0.178194041	0.717306	0	0.000639126
PRJNA761539	SRR15836558	0.007610274	0.170466466	0.82192326	0	0
PRJNA761539	SRR15836559	0.00577589	0.121948541	0.871804413	0	0.000471157
PRJNA761539	SRR15836560	0.007671951	0.16312197	0.828693795	0	0.000512284
PRJNA761539	SRR15836561	0.00597257	0.140595046	0.853145728	0	0.000286656
PRJNA761539	SRR15836562	0.006783901	0.1253192	0.86733077	0	0.000566128
PRJNA761539	SRR15836563	0.039014695	0.224155985	0.73679181	0	3.75101191274162e-05
PRJNA761539	SRR15836564	0.010070917	0.274223101	0.715434022	0	0.00027196
PRJNA761539	SRR15836565	0.03366226	0.3169344	0.649368842	0	3.44982123317606e-05
PRJNA761539	SRR15836566	0.026624674	0.175305446	0.798053906	0	1.59743335626041e-05
PRJNA761539	SRR15836567	0.008209006	0.186241898	0.805149384	0	0.000399712
PRJNA761539	SRR15836568	0.013321123	0.186513146	0.799982242	0	0.000183489
PRJNA761539	SRR15836569	0.01220604	0.202953656	0.784657268	0	0.000183036
PRJNA761539	SRR15836570	0.013167192	0.182365668	0.804459778	0	7.36196851681643e-06
PRJNA761539	SRR15836571	0.016332904	0.161910316	0.821467027	0	0.000289753
PRJNA761539	SRR15836572	0.014178259	0.16791717	0.817806731	0	9.7839927983772e-05
PRJNA761539	SRR15836573	0.008923136	0.201700454	0.789343803	0	3.26069514455151e-05
PRJNA761539	SRR15836574	0.00722557	0.203570246	0.788257571	0	0.000946613
PRJNA761539	SRR15836575	0.016702006	0.09648096	0.884112099	0	0.002704935
PRJNA761539	SRR15836576	0.01240996	0.07487082	0.911399711	0	0.001319509
PRJNA761539	SRR15836577	0.013420982	0.079612098	0.90667504	0	0.00029188
PRJNA761539	SRR15836578	0.027820012	0.11905207	0.853110954	0	1.6963827140594e-05
PRJNA761539	SRR15836579	0.016278773	0.100131547	0.878603994	0	0.004985686
PRJNA761539	SRR15836580	0.023771727	0.117197048	0.851346343	0	0.007684882
PRJNA761539	SRR15836581	0.008352972	0.158674894	0.832906653	0	6.54805184678861e-05
PRJNA761539	SRR15836582	0.015918963	0.116120105	0.861854512	0	0.00610642
PRJNA761539	SRR15836583	0.023389074	0.111850595	0.861251715	0	0.003508616
PRJNA761539	SRR15836584	0.033710028	0.103302251	0.857591254	0	0.005396467
PRJNA761539	SRR15836585	0.044485726	0.10021678	0.848950133	0	0.006347361
PRJNA761539	SRR15836586	0.019136256	0.144948947	0.829019602	0	0.006895195
PRJNA761539	SRR15836587	0.022724952	0.130510686	0.842641419	0	0.004122943
PRJNA761539	SRR15836588	0.016357355	0.086166244	0.895785316	0	0.001691085
PRJNA761539	SRR15836589	0.020366371	0.131388885	0.845561926	0	0.002682819
PRJNA761539	SRR15836590	0.016674067	0.190798195	0.7919585	0	0.000569237
PRJNA761539	SRR15836591	0.015810359	0.121567304	0.860243802	0	0.002378535
PRJNA761539	SRR15836592	0.010334175	0.138241966	0.851367118	0	5.67406688636038e-05
PRJNA761539	SRR15836594	0.015322236	0.115004181	0.863886163	0	0.00578742
PRJNA761539	SRR15836595	0.015205542	0.088150395	0.895255857	0	0.001388206
PRJNA761539	SRR15836596	0.017907653	0.163238799	0.818044388	0	0.00080916
PRJNA761539	SRR15836597	0.014828232	0.132797956	0.850892841	0	0.001480971
PRJNA761539	SRR15836598	0.010576489	0.129288634	0.856008741	0	0.004126136
PRJNA761539	SRR15836599	0.008281529	0.13496147	0.85097871	0	0.005778292
PRJNA761539	SRR15836600	0.034573198	0.230842597	0.732976744	0	0.00160746
PRJNA761539	SRR15836601	0.018407129	0.242132895	0.738638128	0	0.000821847
PRJNA761539	SRR15836602	0.006785142	0.104541312	0.887296664	0	0.001376882
PRJNA761539	SRR15836603	0.013564894	0.269980887	0.716343127	0	0.000111092
PRJNA761539	SRR15836604	0.017022328	0.186087658	0.794347779	0	0.002542236
PRJNA761539	SRR15836605	0.034407996	0.133395106	0.831883722	0	0.000313177
PRJNA761539	SRR15836606	0.0184379	0.091875559	0.88591902	0	0.003767522
PRJNA761539	SRR15836607	0.025893088	0.125869458	0.844895757	0	0.003341698
